,Title,URL,Index,Duration
99,The Wanted - We Own The Night (The Chainsmokers Remix),https://www.youtube.com/watch?v=W8q5B0xvY6Q,102,259
100,BCee - Lost & Found (feat. Rocky Nti),https://www.youtube.com/watch?v=O98mzNylBRM,103,326
101,Felix Cartal - New Scene (feat. Ofelia),https://www.youtube.com/watch?v=mGCq9n18H4U,104,236
102,Singularity - Rift (feat. Jenn Lucas),https://www.youtube.com/watch?v=ZRP3bJPkF_Y,105,336
103,Christopher Norman - Integrate,https://www.youtube.com/watch?v=3mokC24vTPI,106,303
104,Collin McLoughlin - Surrender,https://www.youtube.com/watch?v=0h6I9ghqN5E,107,235
105,Postiljonen - Atlantis,https://www.youtube.com/watch?v=MnkzAPUHrOg,108,241
106,DIckystixxx - Make Me Feel Better,https://www.youtube.com/watch?v=yHGoJoE5hBA,109,313
107,ODESZA - My Friends Never Die,https://www.youtube.com/watch?v=ICu5QTNU4JM,110,171
108,Jaymes Young - Northern Lights,https://www.youtube.com/watch?v=k-c4cMGYXQs,111,236
109,Snakadaktal - Hung On Tight (Fractures Remix),https://www.youtube.com/watch?v=fVFvec0AEZs,112,261
110,Koven - Make It There (feat. Folly Rae) (The Prototypes Remix),https://www.youtube.com/watch?v=unk3xTCmu5k,113,266
111,Goldroom - Embrace,https://www.youtube.com/watch?v=JSZy8tzGOsw,114,344
112,Silent Rider - Dead Weight,https://www.youtube.com/watch?v=gGopUsixArQ,115,231
113,MS MR - Think Of You (RAC Remix),https://www.youtube.com/watch?v=wpI3rYgx8pA,116,321
114,Azedia - Something (Rameses B Remix),https://www.youtube.com/watch?v=K0naEm2jKfk,117,266
115,Zeds Dead & Greta Svabo Bech - Shut Up & Sing V2.0,https://www.youtube.com/watch?v=FcFSTiCI1js,118,326
116,T-Mass - Modulus,https://www.youtube.com/watch?v=qUhcgTy1py8,119,223
117,Vancouver Sleep Clinic - Vapour,https://www.youtube.com/watch?v=5p3sTork75o,120,246
118,The Kite String Tangle - Given The Chance,https://www.youtube.com/watch?v=6qBwQtTHu4g,121,231
119,Chouchou - Teardrop,https://www.youtube.com/watch?v=_e2cKBj6EqM,122,274
120,Ed Sheeran & Passenger - No Diggity vs. Thrift Shop (Kygo Remix),https://www.youtube.com/watch?v=_FKld2FGBPM,123,351
121,astronomyy - Things I'd Do For U,https://www.youtube.com/watch?v=sZOejrGGBA4,124,216
122,Robin Schulz - Lady Of The Sunshine,https://www.youtube.com/watch?v=QVJici_o-LA,125,394
123,Camo & Krooked - Move Around (Uppermost Remix),https://www.youtube.com/watch?v=AnnUf1xZ0YA,126,182
124,Jaymes Young - Moondust,https://www.youtube.com/watch?v=nGhes-VIC94,127,223
125,Ruth Granton - People Help The People (Isoline Remix),https://www.youtube.com/watch?v=CElazRXkosc,128,296
126,Oxford - You And Me,https://www.youtube.com/watch?v=U7F_SJgjsbI,129,335
127,Dead Battery & Dabin - Lost II,https://www.youtube.com/watch?v=HMip0yV1qbg,130,331
128,PIXL & Dead Robot - Dream Of You,https://www.youtube.com/watch?v=uYE9ol3oj88,131,276
129,John Newman - Love Me Again (Love Thy Brother Remix),https://www.youtube.com/watch?v=OF9wpVmdCQ4,132,266
130,Collin McLoughlin - One Desire,https://www.youtube.com/watch?v=R3Gd8rfiKCo,133,231
131,Dillon Francis - Without You (feat. Totally Enormous Extinct Dinosaurs),https://www.youtube.com/watch?v=XS4JyF2pSEw,134,245
132,Tom Day & Monsoonsiren - Elegiac,https://www.youtube.com/watch?v=_I2ESdlkKFQ,135,256
133,Velvetine - The Great Divide (Seven Lions Remix),https://www.youtube.com/watch?v=jDplwu9kH9Y,136,301
134,Yinyues - Everything (feat. Mimi Page),https://www.youtube.com/watch?v=gLPKzDo1iO4,137,261
135,Daniel Ryan - Nagasaki,https://www.youtube.com/watch?v=48f26CeT710,138,226
136,Tuxedo - Do It,https://www.youtube.com/watch?v=G4VAdWJXyFk,139,251
137,Singularity - Alone,https://www.youtube.com/watch?v=PGk-dVHKj1o,140,285
138,Bryzone - Lucid,https://www.youtube.com/watch?v=eGrq1q-Vf4I,141,311
139,Doxx & Feint - Mind In Motion,https://www.youtube.com/watch?v=j8TzEmX1HJE,142,277
140,Say Lou Lou - Julian (The Chainsmokers Remix),https://www.youtube.com/watch?v=tI2LwQGZTDA,143,251
141,Tall Ships - Best Ever (Draper Remix),https://www.youtube.com/watch?v=tBfPWwroL84,144,214
142,EvenS - The Room,https://www.youtube.com/watch?v=oiH-4ygVKt4,145,201
143,Catching Flies - Stay Forever,https://www.youtube.com/watch?v=JhNDsq6rqPc,146,243
144,Dabin - Mirrormask (feat. Koda & CoMa),https://www.youtube.com/watch?v=16Fw60wQtpM,147,241
145,SNAKEHIPS - Make It,https://www.youtube.com/watch?v=f8-DyutHQzY,148,220
146,MitiS - Open Window (feat. Anna Yvette),https://www.youtube.com/watch?v=g0qX62Patoo,149,233
147,Rameses B - I Need You (T-Mass Remix),https://www.youtube.com/watch?v=HmoU5ZWG_BY,150,216
148,Jaymes Young - Dark Star,https://www.youtube.com/watch?v=5NTw50gYp20,151,239
149,Phaeleh - Here Comes The Sun (feat. Soundmouse),https://www.youtube.com/watch?v=GtBaB85VQEw,152,249
150,Jamie Antonelli - Divine,https://www.youtube.com/watch?v=31TsRNC1OUc,153,296
151,Tut Tut Child - Gravity (feat. Isabel Higuero),https://www.youtube.com/watch?v=7mi3fa9TT6I,154,334
152,Jaymes Young - Fragments,https://www.youtube.com/watch?v=2dV1ZOyrK7Y,155,251
153,Everywhere - Eddie (Oliver Nelson Remix),https://www.youtube.com/watch?v=ZftuhcuJBRQ,156,246
154,Else & Owl - The Fall Of Hyperion,https://www.youtube.com/watch?v=2JqcpRHxchU,157,355
