,Title,URL,Index,Duration
69,Nav - Young Wheezy feat. Gunna (Audio),https://www.youtube.com/watch?v=-cdYZL08Dxo,70,152
70,DaBaby - BLIND (Lyrics) ft. Young Thug,https://www.youtube.com/watch?v=caGdLpRrEjI,71,154
71,Drake - Laugh Now Cry Later (Official Music Video) ft. Lil Durk,https://www.youtube.com/watch?v=JFm7YDVlqnI,72,301
72,"Louch - ""Trackstar"" Remix (POPTART) Official Video",https://www.youtube.com/watch?v=Mfti_iPRD0c,73,130
73,Polo G - 21 (Directed by Cole Bennett),https://www.youtube.com/watch?v=OQ6R4TU5Vwo,74,186
74,YoungBoy Never Broke Again - One Shot (feat. Lil Baby) [Official Audio],https://www.youtube.com/watch?v=JjiPNsUfrZ8,75,196
75,NLE Choppa - Narrow Road ft. Lil Baby [Official Audio],https://www.youtube.com/watch?v=s4Mn4rc0YPg,76,240
76,GhostBoy Jay$ee - New Motive (Official Music Video),https://www.youtube.com/watch?v=7As6GoT6VUs,77,212
77,Future - Life Is Good (Official Music Video) ft. Drake,https://www.youtube.com/watch?v=l0U7SxXHkPY,78,335
78,Chase B & Don Toliver - Cafeteria (feat. Gunna) (Official Video),https://www.youtube.com/watch?v=GlwcRpOUe6s,79,215
79,Juice WRLD - Tell Me U Luv Me ft. Trippie Redd (Directed by Cole Bennett),https://www.youtube.com/watch?v=ddoFu4sDXpU,80,175
80,Devil's Kiss feat. Baby Goth [Official Music Video],https://www.youtube.com/watch?v=IxrkTfr5vuw,81,262
81,DJ Khaled ft. Drake - POPSTAR (Official Music Video - Starring Justin Bieber),https://www.youtube.com/watch?v=3CxtK7-XtE0,82,486
82,Future & Lil Uzi Vert - Patek [Official Audio],https://www.youtube.com/watch?v=GiqoknOr4z4,83,281
83,Chris Tyson ft Wavee - Change,https://www.youtube.com/watch?v=TIJOkNcbV3E,84,255
84,StaySolidRocky- Party Girl (Official Music Video),https://www.youtube.com/watch?v=1KlNDZpCkHc,85,149
85,DaBaby - ROCKSTAR (Music Video) ft. Roddy Ricch,https://www.youtube.com/watch?v=Qmzv7BEfFfo,86,182
86,"THE SCOTTS, Travis Scott, Kid Cudi - THE SCOTTS (Audio)",https://www.youtube.com/watch?v=sw4r0k8WWqU,87,168
87,Alone. & J-Sharp - Sick Of It (Audio),https://www.youtube.com/watch?v=LIFi5i7JMUE,88,168
88,DJ Khaled ft. Drake - GREECE (Official Visualizer),https://www.youtube.com/watch?v=NMlBB2pK5qo,89,220
89,A Boogie Wit Da Hoodie - Bleed [Official Music Video],https://www.youtube.com/watch?v=ZdhVDWcrh6c,90,188
90,Bahari - Savage (Official Music Video) ft. BIA,https://www.youtube.com/watch?v=UUHilGrabso,91,175
91,Lil Yachty - Demon Time ft. Draft Day,https://www.youtube.com/watch?v=zr8NJ_aRcqk,92,157
92,"Megan Thee Stallion, Beyonce - Savage Remix (Music Video)",https://www.youtube.com/watch?v=1GZL9oqjthc,93,243
93,Makaela - More From Us [Official Video],https://www.youtube.com/watch?v=PYwNOJijetE,94,175
94,Lil Skies - Havin My Way (feat. Lil Durk) [Official Music Video],https://www.youtube.com/watch?v=K7ZI-EFJ-Uo,95,224
95,Juice WRLD - Righteous (Official Video),https://www.youtube.com/watch?v=ZengOKCUBHo,96,228
96,"Lil Yachty, DaBaby - Oprah's Bank Account (Alternative Video) ft. Drake",https://www.youtube.com/watch?v=N1E8Mjbmw8s,97,210
97,Lil Mosey - Blueberry Faygo (Music Video),https://www.youtube.com/watch?v=RaDxlQDwbfQ,98,169
98,"Baby Goth, Alone. - Missed Calls (Lyric Video)",https://www.youtube.com/watch?v=W3eX2_-U6fY,99,202
99,NLE Choppa - Walk Em Down feat. Roddy Ricch [Official Music Video],https://www.youtube.com/watch?v=fyIcQ1Xl-rs,101,175
100,Lil Baby - Sum 2 Prove (Official Video),https://www.youtube.com/watch?v=xOjy0tL5EuA,102,206
101,M3xico Trill - My Thugs (Official Video ),https://www.youtube.com/watch?v=7S25wNRNSn0,103,91
102,Lil Uzi Vert - P2 (Lyrics) [XO TOUR LLIF3 Part 2],https://www.youtube.com/watch?v=YbtY5ogR1HA,104,236
103,"Drake - Toosie Slide (Lyrics) ""right foot up left foot slide""",https://www.youtube.com/watch?v=IdzMVK2dKlA,105,248
104,"A Boogie Wit da Hoodie - Numbers feat. Roddy Ricch, Gunna & London On Da Track [Official Audio]",https://www.youtube.com/watch?v=9YU4gN42fkI,106,189
105,Travis Scott - HIGHEST IN THE ROOM (Official Music Video),https://www.youtube.com/watch?v=tfSS1e3kYeo,107,177
106,Lil Mosey - Stuck In A Dream (ft. Gunna) [Official Music Video],https://www.youtube.com/watch?v=VTd5kQhtih8,108,140
107,"G-Eazy - Still Be Friends (Audio) ft. Tory Lanez, Tyga",https://www.youtube.com/watch?v=clWsOy7uXY4,109,215
108,TOKYO'S REVENGE - GOODMORNINGTOKYO!,https://www.youtube.com/watch?v=B7RWR_5R5GE,110,180
109,Tory Lanez - Broke In A Minute *Directed & Edited by Tory Lanez*,https://www.youtube.com/watch?v=rTVjstuyuJU,111,124
110,"JACKBOYS, Travis Scott - OUT WEST (Audio) ft. Young Thug",https://www.youtube.com/watch?v=Z4reQmzuB4M,112,159
111,Juice WRLD - Bandit ft. NBA Youngboy (Directed by Cole Bennett),https://www.youtube.com/watch?v=Sw5fNI400E4,113,191
112,Roddy Ricch -  Tip Toe (feat. A Boogie Wit Da Hoodie) [Official Music Video],https://www.youtube.com/watch?v=TLpLKt8lJ3A,114,197
113,DaBaby - BOP on Broadway (Hip Hop Musical),https://www.youtube.com/watch?v=28hYUZMufDg,115,184
114,Internet Money – Somebody ft. Lil Tecca and A Boogie Wit Da Hoodie (Official Music Video),https://www.youtube.com/watch?v=PqIclQ042GU,116,188
115,Young Thug - What's The Move ft. Lil Uzi Vert [Official Video],https://www.youtube.com/watch?v=L32ZHlOqqGY,117,262
116,Roddy Ricch - The Box (Music Video),https://www.youtube.com/watch?v=pohWmgZgn-U,118,197
117,Lil Tecca - Ransom (Directed by Cole Bennett),https://www.youtube.com/watch?v=1XzY2ij_vL4,119,148
118,Young Thug - Hot ft. Gunna (Official Audio),https://www.youtube.com/watch?v=PRWockrwEXU,120,193
119,"Dax - ""Dear God"" (Official Music Video)",https://www.youtube.com/watch?v=nzCIeNhw8oE,121,231
120,YoungBoy Never Broke Again - In Control [Official Music Video],https://www.youtube.com/watch?v=r9_Id6nsZS4,122,178
121,DaBaby - VIBEZ (Official Music Video),https://www.youtube.com/watch?v=U2JyeciEwSI,123,179
122,Lil Tecca - Out Of Luck (Directed by Cole Bennett),https://www.youtube.com/watch?v=DGNxwcxCvaY,124,173
123,"Dreamville - Under The Sun ft. J. Cole, DaBaby, Lute (Official Music Video)",https://www.youtube.com/watch?v=eUUuI--jAlM,125,200
124,"Tyga, YG, Blueface - Bop (Official Video)",https://www.youtube.com/watch?v=tmtCrvCad3E,126,179
125,Lil Baby - Out The Mud ft. Future (Official Music Video),https://www.youtube.com/watch?v=aWotrzyK5GA,127,157
126,A$AP Rocky - Babushka Boi (Official Video),https://www.youtube.com/watch?v=KViOTZ62zBg,128,196
127,Gucci Mane - Richer Than Errybody (feat. YoungBoy Never Broke Again & DaBaby) [Official Visualizer],https://www.youtube.com/watch?v=dCFcCTunxvc,129,238
128,"Quality Control, Lil Baby, & DaBaby - ""Baby"" (Official Music Video)",https://www.youtube.com/watch?v=0GbwYFqN1iE,130,228
129,Rick Ross - Gold Roses (Official Video) ft. Drake,https://www.youtube.com/watch?v=x_UgzesG5Dc,131,231
130,Young Thug - What's The Move ft. Lil Uzi Vert (Official Audio),https://www.youtube.com/watch?v=WXSfXcLeOps,132,251
131,Mustard - Ballin’ ft. Roddy Ricch,https://www.youtube.com/watch?v=YS0h2-hy9rw,133,193
132,Rick Ross - Gold Roses (Official Audio) ft. Drake,https://www.youtube.com/watch?v=-HmtzK0VDio,134,347
133,Dababy - Suge (Yea Yea) Official Music Video,https://www.youtube.com/watch?v=KvuQNNVrbtM,135,225
134,A Boogie Wit Da Hoodie - Swervin [Official Music Video],https://www.youtube.com/watch?v=mk9YcoZCuzA,136,132
135,Lil Uzi Vert - Sanguine Paradise [Official Music Video],https://www.youtube.com/watch?v=Je2OItlb4pY,137,254
136,"Dreamville - Under The Sun ft. J. Cole, Lute & DaBaby (Official Audio)",https://www.youtube.com/watch?v=-p9Gy4hkwhY,138,202
137,Lil Tjay - Ruthless (Official Video) ft. Jay Critch,https://www.youtube.com/watch?v=rgV4KRVUnN4,139,266
138,"SAINt JHN - ""Trap"" ft. Lil Baby (Official Music Video)",https://www.youtube.com/watch?v=Mf6oZPPYIXI,140,187
139,EARFQUAKE,https://www.youtube.com/watch?v=HmAsUQEFYGI,141,266
140,Travis Scott ft. Drake - SICKO MODE,https://www.youtube.com/watch?v=M-w9tg80ZQk,142,315
141,French Montana - No Stylist (Official Video) ft. Drake,https://www.youtube.com/watch?v=9_k_goMr5ZI,143,212
142,Metro Boomin - Space Cadet ft. Gunna,https://www.youtube.com/watch?v=qBWhc4qbsjo,144,214
143,ScHoolboy Q - CHopstix (witH Travis Scott) [Official Music Video],https://www.youtube.com/watch?v=p4GXSMumN_g,145,267
144,Lil Uzi Vert - That's A Rack [Official Music Video],https://www.youtube.com/watch?v=SNUHSfVIh5A,146,234
145,J. Cole - MIDDLE CHILD,https://www.youtube.com/watch?v=WILNIXZr2oc,147,219
146,Meek Mill - Going Bad feat. Drake (Official Video),https://www.youtube.com/watch?v=S1gp0m4B5p8,148,265
147,"Mustard, Migos - Pure Water",https://www.youtube.com/watch?v=9hJ8lLNWrM4,149,195
148,A Boogie Wit Da Hoodie - Look Back At It [Official Video],https://www.youtube.com/watch?v=RWDXD8tAkPo,150,229
149,Kodak Black - ZEZE (feat. Travis Scott & Offset) [Official Audio],https://www.youtube.com/watch?v=mjaayCARwro,151,226
150,"Post Malone - ""Wow."" (Official Music Video)",https://www.youtube.com/watch?v=393C3pr2ioY,152,158
151,Lil Skies - i (Directed by Cole Bennett),https://www.youtube.com/watch?v=csviQHKDBuk,153,182
152,Trippie Redd - Topanga (Official Music Video),https://www.youtube.com/watch?v=qE4Z0KfzpE8,154,223
153,Juice WRLD - Robbery (Directed by Cole Bennett),https://www.youtube.com/watch?v=iI34LYmJ1Fs,155,217
154,Ski Mask The Slump God - Faucet Failure (Directed by Cole Bennett),https://www.youtube.com/watch?v=tbhxSeaiMiU,156,155
155,Offset - Red Room (Official Video),https://www.youtube.com/watch?v=CWh-TmG_h7g,157,284
156,21 Savage - a lot (Official Video) ft. J. Cole,https://www.youtube.com/watch?v=DmWWqogr_r8,158,392
157,Travis Scott - CAN'T SAY,https://www.youtube.com/watch?v=2LegcNVM_nM,159,197
158,Juice WRLD - Armed & Dangerous (Directed by Cole Bennett),https://www.youtube.com/watch?v=cr82wSBZeeQ,160,193
159,Aminé - BLACKJACK (Official Video),https://www.youtube.com/watch?v=pWHayNNgu7Y,161,196
