,Title,URL,Index,Duration
85,HAIM - Falling (Duke Dumont Remix),https://www.youtube.com/watch?v=sP3LddHx0Zk,90,334
86,Dan Black - Symphonies ft. Kid Cudi (Official Video),https://www.youtube.com/watch?v=uWWG75lLemA,91,222
87,MitiS - Away (feat. Gioto),https://www.youtube.com/watch?v=9uVj6Hr079c,92,260
88,MitiS - By My Side (feat. Tedy),https://www.youtube.com/watch?v=oqkGQF4NSVc,93,191
89,Future - Low Life (Official Music Video) ft. The Weeknd,https://www.youtube.com/watch?v=K_9tX4eHztY,94,323
90,Joywave - Tongues (feat. Kopps) (RAC Remix),https://www.youtube.com/watch?v=YW1VS9Ftqdc,95,206
91,Daft Punk ft. Julian Casablancas - Instant Crush (Official Video),https://www.youtube.com/watch?v=a5uQMwRMHcs,96,340
92,Sub Focus - Endorphins (Ft. Alex Clare) (Sub Focus vs Fred V & Grafix Remix),https://www.youtube.com/watch?v=0EesYp_XFXQ,97,199
93,Ryder - Nirvana,https://www.youtube.com/watch?v=IugwlfXXIgo,98,222
94,Oxia - Domino (Phaxe & Morten Granau Remix),https://www.youtube.com/watch?v=TrsAaX1u4HU,99,486
95,Bakermat - Black Cat John Brown (Original Mix),https://www.youtube.com/watch?v=2w8HXUZGSkw,100,308
96,Pham - Movements (feat. Yung Fusion),https://www.youtube.com/watch?v=pB0JisndQBA,101,209
97,KiD CUDi- THE PRAYER,https://www.youtube.com/watch?v=grPfVlj7Go4,102,220
98,Phaeleh - Nothing's Wrong,https://www.youtube.com/watch?v=9xFMX2-857I,103,281
99,TroyBoi - On My Own (feat. Nefera),https://www.youtube.com/watch?v=NHffhGkpgFA,104,233
100,PETIT BISCUIT - Sunset Lover,https://www.youtube.com/watch?v=wuCK-oiE3rM,105,238
101,Flume & Chet Faker - Drop the Game [Official Music Video],https://www.youtube.com/watch?v=6vopR3ys8Kw,106,249
102,Seismix & Cahb - So Blue,https://www.youtube.com/watch?v=90g6AJTniac,107,346
103,Years & Years - Desire (Gryffin Remix),https://www.youtube.com/watch?v=NYVg-V8-7q0,108,234
104,Элджей & Feduk - Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,109,202
105,Martin Garrix & Troye Sivan - There For You (Official Video),https://www.youtube.com/watch?v=pNNMr5glICM,110,220
106,Pretty Lights // Lost and Found (ODESZA Remix),https://www.youtube.com/watch?v=-2B48TQYFCM,111,277
107,Dennis Lloyd - NEVERMIND,https://www.youtube.com/watch?v=kCfVv3RsGw4,112,157
108,Tove Lo - Habits (Stay High) - Hippie Sabotage Remix,https://www.youtube.com/watch?v=SYM-RJwSGQ8,113,263
109,Skrillex - Summit (feat. Ellie Goulding) [Video by Pilerats],https://www.youtube.com/watch?v=-e_3Cg9GZFU,114,371
110,Destiny's Child - Say My Name (Cyril Hahn Remix),https://www.youtube.com/watch?v=g6uvdpsyV9c,115,261
111,Birdy - Wings (Nu:Logic Remix),https://www.youtube.com/watch?v=-fCtvurGDD8,116,381
112,Gryffin with Elley Duhé - Tie Me Down (Official Music Video),https://www.youtube.com/watch?v=WAJbZjBErjU,117,219
113,KILLSHOT [Official Audio],https://www.youtube.com/watch?v=FxQTY-W6GIo,118,254
114,Eminem - Lose Yourself [HD],https://www.youtube.com/watch?v=_Yhyp-_hX2s,119,323
115,Hopium - Dreamers (feat. Phoebe Lou),https://www.youtube.com/watch?v=yJTi33SfhRs,120,318
116,"G-Eazy X Bebe Rexha - Me, Myself & I (Audio)",https://www.youtube.com/watch?v=K533gW3boIY,121,254
